location_name,count,max temp,mean temp,min temp,snow on grnd (cm),total precip (mm),total rain (mm),total snow (cm),date
CRTZ,2335,16.8,12.7,8.5,0.0,0.0,0.0,0.0,2014-09-30
CRTZ,381,5.2,3.8,2.4,0.0,0.7,0.7,0.0,2012-11-02
OGLD,1091,24.5,21.3,18.0,0.0,2.5,2.5,0.0,2015-09-19
SOMO,56,0.0,-5.5,-11.0,11.0,0.0,0.0,0.0,2018-03-20
ORPY,988,3.5,2.3,1.0,0.0,0.0,0.0,0.0,2014-11-07
OYNG,592,24.0,15.6,7.2,0.0,0.0,0.0,0.0,2014-09-25
OBVW,568,23.0,19.0,15.0,0.0,4.0,4.0,0.0,2013-08-13
ORPY,0,-7.4,-14.1,-20.8,10.0,0.0,0.0,0.0,2015-01-22
ORPY,1538,23.9,19.2,14.5,0.0,2.7,2.7,0.0,2011-09-28
OGLD,40,-7.0,-13.0,-19.0,31.0,0.0,0.0,0.0,2017-01-06
LLYN,1466,10.9,7.7,4.5,0.0,0.0,0.0,0.0,2015-11-07
COBY,70,-3.5,-9.8,-16.0,25.0,13.4,0.0,14.0,2014-02-01
OYNG,259,14.3,11.7,9.0,0.0,0.4,0.4,0.0,2014-10-18
ALEX,2466,25.2,20.2,15.1,0.0,1.1,1.1,0.0,2013-08-02
OGLD,135,-5.0,-7.3,-9.5,7.0,0.0,0.0,0.0,2018-12-12
LLYN,339,9.8,8.1,6.4,0.0,0.0,0.0,0.0,2015-10-14
ALEX,1574,22.2,18.0,13.8,0.0,0.0,0.0,0.0,2011-08-22
OGLD,1148,29.0,21.0,13.0,0.0,0.0,0.0,0.0,2016-06-30
LBAY,15,2.2,-1.8,-5.7,9.0,9.8,3.8,6.0,2011-12-27
LBAY,691,20.0,16.5,13.0,0.0,4.3,4.3,0.0,2013-09-07
OGLD,1507,22.5,17.3,12.0,0.0,0.0,0.0,0.0,2017-06-14
LMET,59,9.0,2.3,-4.5,11.0,0.0,0.0,0.0,2018-02-27
OYNG,318,20.4,12.8,5.2,0.0,0.0,0.0,0.0,2015-09-21
ALEX,979,16.4,11.2,6.0,0.0,6.2,6.2,0.0,2015-11-19
ORPY,0,6.5,1.6,-3.3,10.0,0.0,0.0,0.0,2010-03-02
LLYN,65,6.0,4.3,2.5,0.0,13.0,13.0,0.0,2016-03-28
ORPY,0,2.8,-4.3,-11.3,40.0,0.0,0.0,0.0,2013-01-08
SOMO,0,-6.5,-9.5,-12.5,13.0,3.8,0.0,4.0,2017-12-23
OBVW,395,24.0,20.0,16.0,0.0,1.0,1.0,0.0,2017-06-23
OBVW,342,17.5,15.0,12.5,0.0,0.0,0.0,0.0,2013-10-14
ORPY,3421,24.3,17.7,11.0,0.0,0.0,0.0,0.0,2011-06-14
ALEX,153,1.5,-0.3,-2.0,0.0,5.0,0.8,4.2,2011-03-21
COBY,254,13.0,8.9,4.8,0.0,0.0,0.0,0.0,2014-05-06
CRTZ,670,9.5,4.0,-1.5,0.0,0.0,0.0,0.0,2016-04-28
ALEX,0,-8.2,-9.9,-11.5,10.0,0.7,0.0,0.7,2011-12-28
LLYN,188,5.3,3.5,1.6,0.0,0.2,0.2,0.0,2012-11-13
COBY,1960,23.4,16.6,9.7,0.0,0.0,0.0,0.0,2012-08-20
LBAY,71,3.7,1.4,-1.0,43.0,0.0,0.0,0.0,2013-03-24
ALEX,1818,32.8,25.3,17.8,0.0,0.0,0.0,0.0,2012-07-04
LLYN,232,22.0,19.9,17.8,0.0,9.6,9.6,0.0,2011-08-21
CRTZ,1294,23.7,16.5,9.2,0.0,3.8,3.8,0.0,2014-10-03
SOMO,112,10.0,5.5,1.0,10.0,0.0,0.0,0.0,2018-02-28
COBY,74,-5.7,-7.9,-10.0,9.0,0.0,0.0,0.0,2010-02-08
OBVW,939,22.0,15.3,8.5,0.0,0.0,0.0,0.0,2017-08-26
ALEX,986,11.6,6.8,2.0,0.0,0.0,0.0,0.0,2013-04-17
ALEX,278,5.5,0.0,-5.5,7.0,0.0,0.0,0.0,2017-03-30
COBY,1786,14.0,11.3,8.5,0.0,0.8,0.8,0.0,2013-05-11
LLYN,1330,20.3,12.7,5.0,0.0,0.0,0.0,0.0,2013-05-17
ALEX,2514,24.3,17.9,11.5,0.0,0.0,0.0,0.0,2015-08-08
OYNG,995,30.5,22.3,14.0,0.0,0.0,0.0,0.0,2016-05-27
LLYN,752,12.2,9.8,7.4,0.0,3.2,3.2,0.0,2011-10-21
PORTAGE,1952,25.4,21.2,16.9,0.0,0.0,0.0,0.0,2015-07-23
ADAWE PED,1057,28.0,17.5,7.0,0.0,0.0,0.0,0.0,2018-10-09
OYNG,811,19.5,14.5,9.5,0.0,0.0,0.0,0.0,2016-05-05
ALEX,24,-8.8,-12.6,-16.4,23.0,0.0,0.0,0.0,2012-02-12
ALEX,934,22.2,12.6,3.0,0.0,0.0,0.0,0.0,2013-04-28
SOMO,150,2.5,-1.6,-5.7,14.0,0.0,0.0,0.0,2015-03-31
COBY,181,20.2,17.3,14.3,0.0,1.0,1.0,0.0,2012-10-30
LMET,106,7.0,-2.3,-11.5,18.0,0.0,0.0,0.0,2017-03-19
CRTZ,1109,15.3,11.8,8.3,0.0,0.3,0.3,0.0,2013-10-15
ALEX,831,14.8,7.9,1.0,0.0,0.0,0.0,0.0,2012-04-07
SOMO,892,27.0,22.3,17.5,0.0,0.0,0.0,0.0,2016-08-31
ADAWE BIKE,2409,29.0,21.8,14.5,0.0,0.0,0.0,0.0,2016-07-12
OBVW,408,22.0,17.4,12.8,0.0,0.0,0.0,0.0,2013-09-10
LLYN,928,32.0,24.3,16.5,0.0,4.6,4.6,0.0,2016-05-28
OGLD,936,21.2,17.5,13.8,0.0,0.0,0.0,0.0,2015-05-16
CRTZ,22,1.0,-2.0,-5.0,9.0,0.0,0.0,0.0,2012-01-02
LLYN,185,2.8,-4.1,-11.0,19.0,0.0,0.0,0.0,2015-03-29
OGLD,933,22.4,17.3,12.2,0.0,0.0,0.0,0.0,2014-07-10
OYNG,265,17.9,12.0,6.0,0.0,0.2,0.2,0.0,2014-05-01
LLYN,248,24.2,18.6,12.9,0.0,3.0,3.0,0.0,2015-06-30
SOMO,259,23.5,19.3,15.0,0.0,0.0,0.0,0.0,2013-07-01
COBY,1388,22.5,13.5,4.5,0.0,7.0,7.0,0.0,2014-09-20
LMET,1200,7.3,5.5,3.6,0.0,1.8,1.8,0.0,2014-11-06
COBY,1981,23.0,19.7,16.4,0.0,1.4,1.4,0.0,2015-05-28
LMET,1413,18.4,12.9,7.3,0.0,0.6,0.6,0.0,2011-11-09
ORPY,576,7.5,4.0,0.5,0.0,0.0,0.0,0.0,2018-11-04
ALEX,147,5.6,4.8,4.0,0.0,0.0,0.0,0.0,2014-11-25
OYNG,82,4.0,-1.9,-7.8,0.0,0.0,0.0,0.0,2016-03-21
OBVW,193,7.0,1.5,-4.0,0.0,0.0,0.0,0.0,2016-04-13
SOMO,610,25.5,18.8,12.0,0.0,0.0,0.0,0.0,2018-08-23
ALEX,1825,34.0,28.6,23.1,0.0,0.2,0.2,0.0,2013-07-17
ALEX,423,-0.4,-2.0,-3.5,0.0,0.0,0.0,0.0,2015-12-19
LLYN,645,9.0,6.6,4.2,0.0,0.0,0.0,0.0,2013-04-10
LMET,285,-1.0,-6.5,-12.0,17.0,0.8,0.0,0.4,2017-03-06
CRTZ,32,1.1,0.3,-0.5,29.0,38.2,1.5,29.0,2013-02-27
CRTZ,1857,28.8,20.4,11.9,0.0,0.0,0.0,0.0,2011-07-15
COBY,2433,30.0,23.5,17.0,0.0,0.0,0.0,0.0,2018-09-15
SOMO,240,7.4,5.2,3.0,0.0,0.0,0.0,0.0,2015-11-16
CRTZ,223,1.5,0.0,-1.5,0.0,0.0,0.0,0.0,2017-11-22
ALEX,452,18.0,14.5,11.0,0.0,1.2,1.2,0.0,2017-05-22
COBY,1113,24.8,19.8,14.7,0.0,2.2,2.2,0.0,2011-05-29
ALEX,1800,21.7,17.6,13.5,0.0,0.0,0.0,0.0,2012-05-13
LLYN,324,0.3,-0.6,-1.4,1.0,0.0,0.0,0.0,2011-12-06
ADAWE BIKE,68,-6.5,-9.5,-12.5,13.0,3.8,0.0,4.0,2017-12-23
COBY,986,9.0,3.3,-2.5,0.0,0.0,0.0,0.0,2016-04-27
OGLD,1137,23.0,16.3,9.5,0.0,0.0,0.0,0.0,2017-05-27
SOMO,224,8.7,4.5,0.2,0.0,10.8,10.8,0.0,2015-12-14
CRTZ,2586,25.6,22.2,18.8,0.0,0.9,0.9,0.0,2015-06-16
COBY,1352,15.5,10.0,4.5,0.0,0.6,0.6,0.0,2017-10-13
LMET,1471,25.0,19.8,14.5,0.0,8.8,8.8,0.0,2017-07-09
OBVW,428,20.7,16.7,12.7,0.0,9.2,9.2,0.0,2014-07-30
ORPY,2575,32.4,27.0,21.5,0.0,0.0,0.0,0.0,2010-08-31
PORTAGE,86,3.7,0.6,-2.6,0.0,0.3,0.0,0.5,2015-04-08
LMET,277,3.7,1.4,-1.0,43.0,0.0,0.0,0.0,2013-03-24
SOMO,104,3.0,1.8,0.5,35.0,3.0,3.0,0.0,2017-02-24
CRTZ,67,6.5,1.3,-4.0,17.0,10.4,10.4,0.0,2017-03-07
PORTAGE,1923,9.4,7.2,4.9,0.0,2.5,2.5,0.0,2015-10-09
SOMO,36,1.3,-6.9,-15.0,25.0,0.0,0.0,0.0,2015-03-24
LLYN,49,1.1,0.2,-0.7,2.0,10.4,2.0,6.7,2012-12-18
ADAWE BIKE,327,9.5,8.3,7.0,0.0,39.2,39.2,0.0,2017-05-05
ORPY,3077,30.5,23.6,16.6,0.0,0.0,0.0,0.0,2010-07-11
LLYN,20,-4.9,-12.0,-19.0,24.0,0.6,0.0,0.6,2016-02-23
OBVW,693,23.1,16.8,10.5,0.0,0.0,0.0,0.0,2014-05-31
ORPY,0,6.1,0.8,-4.5,39.0,0.0,0.0,0.0,2013-03-25
ALEX,1508,22.6,17.0,11.4,0.0,0.0,0.0,0.0,2014-07-17
OGLD,231,0.0,-6.0,-12.0,1.0,0.0,0.0,0.0,2018-12-09
ALEX,1781,24.7,20.1,15.5,0.0,2.0,2.0,0.0,2015-08-24
SOMO,92,1.0,0.5,0.0,1.0,0.0,0.0,0.0,2016-11-27
LLYN,1898,24.5,15.3,6.0,0.0,0.0,0.0,0.0,2016-05-20
ALEX,106,4.8,2.1,-0.6,19.0,0.7,0.7,0.0,2015-03-30
OYNG,1,-7.3,-12.4,-17.4,27.0,0.0,0.0,0.0,2014-01-27
CRTZ,426,5.5,3.7,1.9,0.0,0.0,0.0,0.0,2012-11-03
LLYN,128,-5.2,-7.6,-10.0,23.0,4.8,1.1,3.7,2012-01-31
ORPY,0,18.3,9.2,0.1,0.0,0.0,0.0,0.0,2015-04-12
OGLD,0,-8.5,-18.0,-27.5,29.0,2.6,0.0,7.5,2014-01-04
OBVW,89,12.5,10.3,8.0,0.0,0.0,0.0,0.0,2016-04-01
ORPY,1069,28.0,23.0,18.0,0.0,1.6,1.6,0.0,2017-08-04
ADAWE PED,1845,23.5,15.0,6.5,0.0,0.0,0.0,0.0,2017-10-03
ORPY,3524,22.5,13.3,4.0,0.0,0.0,0.0,0.0,2016-05-11
OGLD,572,17.5,12.8,8.0,0.0,0.4,0.4,0.0,2016-05-14
ALEX,0,20.5,15.0,9.5,0.0,0.0,0.0,0.0,2010-06-08
SOMO,1010,26.0,23.0,20.0,0.0,1.4,1.4,0.0,2018-05-31
OBVW,252,14.4,7.7,0.9,0.0,6.2,6.2,0.0,2014-11-04
ORPY,0,10.0,4.9,-0.3,0.0,0.0,0.0,0.0,2010-03-11
ALEX,1304,30.4,23.5,16.5,0.0,0.0,0.0,0.0,2011-08-06
COBY,946,17.5,14.5,11.5,0.0,0.0,0.0,0.0,2014-06-14
OBVW,12,-4.0,-5.5,-7.0,13.0,0.0,0.0,0.0,2018-01-18
LMET,1013,22.6,20.3,17.9,0.0,9.0,9.0,0.0,2012-05-22
SOMO,221,32.1,25.3,18.4,0.0,3.2,3.2,0.0,2013-05-31
LLYN,129,-9.3,-12.2,-15.0,21.0,0.6,0.0,2.2,2013-02-03
LMET,1004,17.2,15.6,13.9,0.0,11.6,11.6,0.0,2013-06-11
ALEX,1194,14.5,6.2,-2.2,0.0,0.0,0.0,0.0,2015-11-18
ORPY,1,1.5,-0.3,-2.0,0.0,5.0,0.8,4.2,2011-03-21
ADAWE BIKE,1744,24.5,18.8,13.0,0.0,0.0,0.0,0.0,2017-07-29
CRTZ,1944,32.2,24.9,17.6,0.0,0.0,0.0,0.0,2012-07-22
CRTZ,4,2.6,-7.3,-17.2,24.0,0.4,0.0,0.5,2016-02-27
OGLD,153,8.5,3.3,-2.0,0.0,2.0,2.0,0.0,2018-03-31
OGLD,48,-6.3,-11.0,-15.7,10.0,0.0,0.0,0.0,2016-01-23
SOMO,18,8.5,4.5,0.5,0.0,2.5,2.5,0.0,2014-12-27
LBAY,161,10.0,8.0,6.0,0.0,0.0,0.0,0.0,2012-04-17
LMET,1297,10.5,5.8,1.0,0.0,0.0,0.0,0.0,2016-11-18
ALEX,1468,23.4,18.9,14.3,0.0,30.3,30.3,0.0,2015-05-25
COBY,377,4.7,1.1,-2.6,0.0,12.6,11.0,1.6,2015-12-26
ORPY,3037,23.5,17.0,10.5,0.0,0.0,0.0,0.0,2018-06-09
LMET,517,11.2,5.6,0.0,0.0,0.4,0.4,0.0,2014-04-18
CRTZ,1331,21.0,15.1,9.2,0.0,0.0,0.0,0.0,2014-09-07
OBVW,3,-11.0,-17.0,-23.0,27.0,0.0,0.0,0.0,2017-01-07
CRTZ,2170,33.4,24.0,14.5,0.0,3.9,3.9,0.0,2012-07-31
ORPY,0,5.4,-0.9,-7.2,38.0,2.4,2.1,0.3,2016-02-20
LMET,87,-8.5,-18.0,-27.5,29.0,2.6,0.0,7.5,2014-01-04
SOMO,20,-11.0,-12.8,-14.5,12.0,0.0,0.0,0.0,2017-12-13
ORPY,0,3.1,-3.7,-10.5,11.0,0.6,0.6,0.0,2012-01-09
OBVW,0,4.5,0.8,-3.0,19.0,0.0,0.0,0.0,2017-02-27
CRTZ,199,-0.4,-2.0,-3.5,0.0,0.0,0.0,0.0,2015-12-19
COBY,435,24.5,22.5,20.5,0.0,11.0,11.0,0.0,2016-08-21
COBY,315,4.9,3.5,2.1,0.0,0.0,0.0,0.0,2010-11-18
CRTZ,1322,22.6,14.3,6.0,0.0,0.0,0.0,0.0,2013-09-29
COBY,196,1.5,0.5,-0.5,2.0,2.0,0.0,2.2,2016-12-08
OBVW,1248,21.0,17.0,13.0,0.0,0.0,0.0,0.0,2018-08-30
OYNG,482,25.3,17.8,10.3,0.0,1.0,1.0,0.0,2014-08-06
ALEX,279,24.5,21.8,19.0,0.0,14.6,14.6,0.0,2017-07-01
OYNG,1342,23.5,19.3,15.0,0.0,0.0,0.0,0.0,2016-06-21
SOMO,570,33.0,26.0,19.0,0.0,10.4,10.4,0.0,2015-09-07
LBAY,299,11.1,4.8,-1.5,0.0,0.0,0.0,0.0,2012-04-06
OBVW,591,23.0,19.5,16.0,0.0,0.0,0.0,0.0,2016-06-06
ORPY,364,12.5,10.3,8.0,0.0,0.0,0.0,0.0,2016-04-01
OBVW,0,0.8,-3.6,-8.0,35.0,0.8,0.0,2.5,2015-03-08
SOMO,6,-3.0,-6.5,-10.0,23.0,0.0,0.0,0.0,2017-01-01
SOMO,12,-0.4,-5.7,-10.9,30.0,5.6,0.0,6.0,2013-02-19
ALEX,1382,13.4,7.0,0.5,0.0,32.4,32.4,0.0,2015-10-28
ORPY,172,14.9,9.2,3.5,0.0,0.0,0.0,0.0,2015-11-03
COBY,2049,27.3,20.9,14.5,0.0,0.0,0.0,0.0,2011-07-14
ORPY,88,5.6,4.8,4.0,0.0,0.0,0.0,0.0,2014-11-25
ALEX,1163,23.0,19.8,16.5,0.0,5.8,5.8,0.0,2016-05-13
OBVW,837,31.0,24.5,18.0,0.0,0.0,0.0,0.0,2016-07-06
CRTZ,167,7.5,4.6,1.7,0.0,0.0,0.0,0.0,2012-03-16
COBY,548,6.3,2.7,-1.0,0.0,0.0,0.0,0.0,2011-11-04
LLYN,1703,26.0,19.8,13.6,0.0,0.0,0.0,0.0,2014-07-25
OBVW,553,29.5,24.3,19.0,0.0,2.2,2.2,0.0,2018-07-26
SOMO,618,28.0,20.8,13.5,0.0,0.0,0.0,0.0,2018-08-24
LLYN,801,27.8,23.9,19.9,0.0,0.0,0.0,0.0,2011-07-18
ORPY,0,14.5,8.8,3.0,2.0,2.5,0.0,2.5,2015-04-03
ADAWE BIKE,2779,24.5,18.8,13.0,0.0,2.0,2.0,0.0,2018-06-27
LLYN,993,6.2,4.9,3.5,0.0,0.0,0.0,0.0,2013-11-07
COBY,116,-4.0,-5.3,-6.5,2.0,0.0,0.0,0.0,2016-12-09
LBAY,279,15.2,11.5,7.7,0.0,0.0,0.0,0.0,2012-09-23
SOMO,205,6.8,1.4,-4.0,0.0,0.0,0.0,0.0,2013-04-21
SOMO,692,10.6,8.5,6.3,0.0,6.0,6.0,0.0,2015-10-16
ADAWE PED,503,14.5,8.0,1.5,0.0,14.6,14.6,0.0,2017-11-05
ADAWE PED,1709,23.5,15.0,6.5,0.0,1.8,1.8,0.0,2017-04-10
COBY,11,-7.4,-15.2,-22.9,17.0,0.0,0.0,0.0,2016-01-05
SOMO,439,10.6,7.4,4.2,0.0,0.9,0.9,0.0,2012-10-28
OBVW,0,6.3,3.6,0.9,31.0,0.0,0.0,0.0,2016-03-08
LMET,1107,34.0,25.0,16.0,0.0,0.0,0.0,0.0,2018-07-09
LBAY,619,27.1,18.3,9.4,0.0,0.0,0.0,0.0,2012-09-12
ORPY,2934,22.5,13.5,4.5,0.0,0.0,0.0,0.0,2016-05-06
OBVW,15,4.3,0.5,-3.3,0.0,14.8,14.8,0.0,2015-12-21
OYNG,1259,25.5,18.0,10.5,0.0,0.0,0.0,0.0,2016-06-23
COBY,1493,25.5,18.8,12.0,0.0,0.0,0.0,0.0,2018-08-23
ORPY,0,-0.5,-2.8,-5.0,13.0,0.0,0.0,0.0,2017-03-09
ALEX,0,11.0,9.6,8.1,0.0,1.7,1.7,0.0,2010-10-15
SOMO,388,18.5,14.0,9.5,0.0,1.0,1.0,0.0,2017-06-04
OGLD,477,14.5,7.0,-0.5,0.0,0.0,0.0,0.0,2016-04-15
ALEX,0,-0.7,-5.7,-10.7,6.0,0.4,0.0,1.5,2010-12-18
CRTZ,1587,26.0,20.0,14.0,0.0,13.8,13.8,0.0,2012-09-07
ALEX,2483,16.8,13.2,9.6,0.0,16.0,16.0,0.0,2013-05-10
LLYN,236,12.9,7.7,2.5,0.0,0.0,0.0,0.0,2012-03-25
ORPY,3414,26.3,19.9,13.5,0.0,0.0,0.0,0.0,2014-08-08
OYNG,3,-3.0,-5.0,-7.0,4.0,0.0,0.0,0.0,2013-12-07
ALEX,1543,8.0,6.0,4.0,0.0,0.0,0.0,0.0,2017-10-16
OBVW,0,4.0,-5.3,-14.5,20.0,0.0,0.0,0.0,2017-01-16
LMET,423,4.0,-2.0,-8.0,2.0,2.0,2.0,0.0,2014-11-22
LMET,1015,30.1,21.8,13.4,0.0,0.0,0.0,0.0,2011-07-16
ALEX,1,-10.5,-12.2,-13.8,22.0,0.0,0.0,0.0,2012-01-18
ALEX,0,19.8,13.4,7.0,0.0,0.0,0.0,0.0,2010-10-08
SOMO,16,6.5,0.0,-6.5,29.0,3.2,3.2,0.0,2014-01-11
LMET,1887,24.6,18.4,12.1,0.0,0.0,0.0,0.0,2011-08-31
ALEX,0,2.1,1.0,-0.2,0.0,0.2,0.0,0.4,2010-12-02
LLYN,1787,30.3,25.7,21.1,0.0,0.0,0.0,0.0,2015-07-30
ORPY,3255,29.5,22.3,15.0,0.0,0.0,0.0,0.0,2016-08-02
ORPY,435,11.5,8.3,5.0,0.0,0.0,0.0,0.0,2017-04-22
CRTZ,1224,26.5,20.4,14.2,0.0,0.0,0.0,0.0,2015-08-01
SOMO,460,3.0,0.5,-2.0,0.0,0.0,0.0,0.0,2016-10-26
SOMO,332,10.7,4.7,-1.4,0.0,0.0,0.0,0.0,2012-10-17
COBY,323,8.5,3.3,-2.0,0.0,2.0,2.0,0.0,2018-03-31
ALEX,257,20.5,17.3,14.0,0.0,24.0,24.0,0.0,2016-06-05
ALEX,13,-11.0,-14.5,-18.0,11.0,0.0,0.0,0.0,2017-03-12
CRTZ,168,4.5,-1.3,-7.0,18.0,15.6,15.6,0.0,2017-02-28
ORPY,2970,25.0,20.8,16.5,0.0,0.8,0.8,0.0,2018-08-17
ALEX,9,-6.0,-13.3,-20.5,17.0,0.0,0.0,0.0,2017-03-05
COBY,73,-2.4,-4.5,-6.5,22.0,0.9,0.0,3.5,2014-01-19
COBY,73,0.5,-2.0,-4.5,24.0,0.2,0.2,0.0,2017-01-18
ALEX,0,12.5,6.6,0.6,16.0,0.0,0.0,0.0,2011-02-18
CRTZ,3057,26.0,21.0,16.0,0.0,0.0,0.0,0.0,2017-08-20
LMET,184,13.0,7.8,2.5,0.0,6.2,6.2,0.0,2018-11-06
OGLD,318,6.7,1.1,-4.5,0.0,3.1,3.1,0.0,2015-10-31
OYNG,2,-12.0,-16.6,-21.2,36.0,3.0,0.0,4.5,2014-02-28
LMET,982,16.5,11.4,6.3,0.0,0.0,0.0,0.0,2015-05-13
ORPY,0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0,2018-02-24
SOMO,458,26.5,21.8,17.0,0.0,0.0,0.0,0.0,2016-09-18
CRTZ,13,-3.7,-4.7,-5.7,27.0,0.2,0.0,0.2,2012-02-25
LMET,77,-5.0,-8.0,-11.0,26.0,0.2,0.0,1.0,2017-03-15
CRTZ,1126,36.3,29.8,23.3,0.0,0.0,0.0,0.0,2011-07-21
ADAWE BIKE,1435,25.0,18.0,11.0,0.0,0.2,0.2,0.0,2018-06-15
COBY,36,-6.0,-9.8,-13.5,32.0,0.0,0.0,0.0,2017-01-05
ORPY,2,-6.8,-12.9,-18.9,15.0,0.0,0.0,0.0,2013-11-29
OBVW,2,-2.5,-12.7,-22.9,7.0,1.3,0.0,1.6,2015-01-15
OBVW,992,23.4,18.9,14.4,0.0,0.2,0.2,0.0,2014-07-14
PORTAGE,2445,26.6,22.3,18.0,0.0,1.1,1.1,0.0,2015-06-21
CRTZ,43,1.3,-8.2,-17.7,17.0,0.0,0.0,0.0,2016-01-06
LMET,1988,21.7,18.7,15.6,0.0,0.2,0.2,0.0,2012-10-04
LLYN,50,3.5,2.5,1.4,0.0,0.0,0.0,0.0,2014-12-28
LBAY,52,9.0,5.2,1.4,43.0,4.4,4.4,0.0,2013-03-11
SOMO,46,-9.6,-11.6,-13.6,20.0,0.0,0.0,0.0,2013-02-06
ALEX,1167,32.0,26.5,21.0,0.0,25.2,25.2,0.0,2018-08-06
ALEX,0,2.6,1.4,0.1,13.0,0.0,0.0,0.0,2010-01-26
SOMO,374,23.8,18.0,12.2,0.0,0.0,0.0,0.0,2013-07-30
LBAY,128,22.0,19.9,17.8,0.0,9.6,9.6,0.0,2011-08-21
OBVW,1859,26.0,23.0,20.0,0.0,1.4,1.4,0.0,2018-05-31
COBY,2225,28.8,22.4,16.0,0.0,0.8,0.8,0.0,2015-05-09
COBY,1545,17.1,13.8,10.5,0.0,0.2,0.2,0.0,2013-09-08
LBAY,501,27.5,21.2,14.9,0.0,0.0,0.0,0.0,2012-07-25
OGLD,900,27.7,23.4,19.1,0.0,1.2,1.2,0.0,2015-07-31
SOMO,0,6.0,-2.8,-11.5,16.0,16.8,11.0,6.4,2016-12-26
ORPY,166,5.5,-0.4,-6.2,0.0,1.4,1.4,0.0,2011-12-19
ALEX,1767,28.7,21.7,14.6,0.0,0.0,0.0,0.0,2011-08-19
COBY,1319,20.8,16.9,12.9,0.0,0.0,0.0,0.0,2012-05-04
COBY,2632,28.5,23.3,18.0,0.0,0.0,0.0,0.0,2017-07-20
OBVW,4,-2.2,-5.0,-7.8,8.0,0.0,0.0,0.0,2016-01-27
LMET,188,2.2,-3.9,-10.0,32.0,0.6,0.0,1.0,2013-01-20
ALEX,532,2.1,0.7,-0.8,0.0,3.2,3.2,0.0,2015-12-16
LMET,49,-2.8,-5.9,-9.0,33.0,0.0,0.0,0.0,2015-03-02
OGLD,631,10.0,3.8,-2.5,0.0,0.0,0.0,0.0,2017-04-18
ADAWE PED,1455,5.5,2.3,-1.0,0.0,0.0,0.0,0.0,2018-10-29
OYNG,4,1.5,0.5,-0.5,5.0,0.0,0.0,0.0,2013-12-06
COBY,110,1.0,0.5,0.0,1.0,0.0,0.0,0.0,2016-11-27
OYNG,2,-3.7,-10.1,-16.4,36.0,0.0,0.0,0.0,2014-02-03
ORPY,3050,24.5,17.2,9.9,0.0,0.0,0.0,0.0,2011-06-19
OBVW,1,0.0,-7.3,-14.5,20.0,0.0,0.0,0.0,2017-03-18
LMET,3521,22.0,18.5,15.0,0.0,0.0,0.0,0.0,2016-06-22
LLYN,765,27.0,22.2,17.4,0.0,1.3,1.3,0.0,2011-07-24
ALEX,1699,29.0,23.1,17.2,0.0,9.4,9.4,0.0,2011-08-18
SOMO,176,1.2,0.1,-1.0,0.0,0.0,0.0,0.0,2016-03-18
ALEX,13,-2.0,-10.5,-19.0,24.0,0.0,0.0,0.0,2012-03-06
COBY,1649,26.9,22.6,18.3,0.0,0.0,0.0,0.0,2012-07-18
LLYN,1966,30.0,25.0,20.0,0.0,0.0,0.0,0.0,2013-07-06
COBY,71,-1.0,-5.5,-10.0,19.0,6.8,1.0,5.8,2017-01-17
CRTZ,2006,24.1,16.3,8.5,0.0,0.0,0.0,0.0,2013-06-20
PORTAGE,1734,25.5,22.1,18.7,0.0,10.0,10.0,0.0,2014-06-13
OGLD,340,5.5,3.0,0.5,0.0,0.0,0.0,0.0,2017-05-08
CRTZ,565,8.5,3.0,-2.5,0.0,0.2,0.2,0.0,2016-11-01
CRTZ,23,-7.3,-10.0,-12.6,36.0,0.4,0.0,0.4,2016-03-02
ORPY,1355,24.0,19.5,15.0,0.0,7.0,7.0,0.0,2018-09-26
ADAWE BIKE,905,10.0,6.5,3.0,0.0,0.4,0.4,0.0,2016-11-16
PORTAGE,1852,28.1,20.3,12.5,0.0,6.4,6.4,0.0,2015-08-02
ADAWE BIKE,105,-10.6,-17.1,-23.6,34.0,0.0,0.0,0.0,2016-03-03
OBVW,0,-8.5,-12.5,-16.5,11.0,0.0,0.0,0.0,2017-03-13
ORPY,3877,28.1,21.8,15.5,0.0,31.0,31.0,0.0,2014-07-08
ADAWE PED,646,9.0,4.8,0.5,0.0,2.0,2.0,0.0,2016-10-29
ALEX,0,1.5,1.0,0.5,15.0,10.7,0.0,10.0,2010-02-24
COBY,349,9.0,1.6,-5.8,0.0,0.0,0.0,0.0,2010-03-10
ALEX,1,-16.3,-20.2,-24.0,22.0,0.0,0.0,0.0,2012-01-14
ADAWE PED,1872,10.0,3.8,-2.5,0.0,0.0,0.0,0.0,2017-04-18
ORPY,2168,13.0,11.0,9.0,0.0,12.0,12.0,0.0,2018-04-25
SOMO,1116,20.2,17.3,14.3,0.0,9.8,9.8,0.0,2014-06-12
LMET,3348,31.5,24.5,17.5,0.0,6.2,6.2,0.0,2016-07-13
ADAWE BIKE,523,10.0,9.5,9.0,0.0,20.4,20.4,0.0,2016-10-21
LLYN,172,8.4,5.0,1.5,0.0,12.8,12.8,0.0,2013-04-08
ADAWE PED,1530,7.0,1.5,-4.0,0.0,0.0,0.0,0.0,2016-04-13
ALEX,470,17.2,11.7,6.2,0.0,0.0,0.0,0.0,2014-09-23
COBY,167,3.5,-3.0,-9.5,10.0,0.0,0.0,0.0,2018-03-21
