max temp,mean temp,min temp,snow on grnd (cm),total precip (mm),total rain (mm),total snow (cm),total count,year,day
-6.0,-9.0,-12.0,32.0,18.4,0.0,19.0,0,7,43
29.6,21.4,13.2,0.0,0.0,0.0,0.0,1,5,259
27.7,23.4,19.1,0.0,1.2,1.2,0.0,2,5,212
21.6,13.8,5.9,0.0,0.0,0.0,0.0,1,5,119
28.0,20.8,13.5,0.0,0.0,0.0,0.0,2,4,158
24.0,15.9,7.8,0.0,0.0,0.0,0.0,1,3,217
22.0,19.5,17.0,0.0,1.0,1.0,0.0,2,8,146
31.4,24.1,16.8,0.0,0.0,0.0,0.0,1,2,182
-11.8,-19.0,-26.2,7.0,0.0,0.0,0.0,0,5,14
29.0,21.0,13.0,0.0,0.0,0.0,0.0,2,6,232
10.9,4.5,-1.9,0.0,0.0,0.0,0.0,1,3,309
26.0,20.0,14.0,0.0,0.0,0.0,0.0,2,6,263
17.0,9.0,1.0,0.0,0.0,0.0,0.0,1,4,286
8.5,5.3,2.0,0.0,2.4,2.4,0.0,1,7,95
8.0,2.3,-3.4,0.0,0.0,0.0,0.0,0,0,306
19.2,11.6,4.0,0.0,0.5,0.5,0.0,2,4,128
7.0,2.5,-2.0,11.0,0.0,0.0,0.0,0,8,20
23.0,13.3,3.5,0.0,0.0,0.0,0.0,2,8,128
12.5,10.3,8.0,0.0,0.0,0.0,0.0,2,6,92
-7.0,-11.8,-16.6,39.0,0.0,0.0,0.0,0,4,41
15.0,11.8,8.5,0.0,0.0,0.0,0.0,1,7,153
20.4,12.8,5.2,0.0,0.0,0.0,0.0,1,5,264
6.5,1.3,-4.0,17.0,10.4,10.4,0.0,0,7,66
4.1,-1.2,-6.5,0.0,1.2,1.2,0.0,1,3,325
24.5,15.3,6.0,0.0,0.0,0.0,0.0,2,6,141
-16.4,-21.5,-26.5,28.0,0.0,0.0,0.0,0,5,47
-11.0,-16.8,-22.5,8.0,2.4,0.0,4.0,0,7,349
-9.5,-12.3,-15.0,19.0,0.0,0.0,0.0,1,7,62
20.7,11.9,3.0,0.0,0.0,0.0,0.0,1,3,268
13.0,6.0,-1.0,0.0,0.0,0.0,0.0,2,6,120
24.0,17.4,10.7,0.0,0.0,0.0,0.0,1,2,82
17.0,13.5,10.0,0.0,0.2,0.2,0.0,2,6,293
24.8,18.7,12.5,0.0,0.0,0.0,0.0,2,5,175
23.2,16.3,9.3,0.0,0.0,0.0,0.0,1,4,167
-5.9,-9.5,-13.0,10.0,0.5,0.2,0.3,0,2,11
21.6,13.5,5.3,0.0,8.2,8.2,0.0,2,1,262
0.3,-2.7,-5.7,0.0,0.0,0.0,0.0,0,2,334
11.1,4.8,-1.5,0.0,0.0,0.0,0.0,1,2,97
32.1,25.3,18.4,0.0,3.2,3.2,0.0,1,3,151
29.5,22.3,15.0,0.0,0.0,0.0,0.0,2,6,186
28.5,22.3,16.0,0.0,13.8,13.8,0.0,2,6,251
21.0,14.0,7.0,0.0,3.2,3.2,0.0,2,8,271
23.0,19.0,15.0,0.0,0.2,0.2,0.0,2,4,254
15.5,10.1,4.7,0.0,0.0,0.0,0.0,1,1,125
1.5,-5.3,-12.0,34.0,3.0,0.0,3.0,0,3,74
16.9,14.1,11.2,0.0,0.0,0.0,0.0,1,2,156
26.9,21.5,16.1,0.0,1.2,1.2,0.0,2,5,173
26.5,18.0,9.5,0.0,0.0,0.0,0.0,2,6,144
2.7,-1.7,-6.1,0.0,0.0,0.0,0.0,0,2,311
22.5,17.3,12.0,0.0,0.0,0.0,0.0,2,7,165
-6.5,-11.0,-15.5,23.0,0.0,0.0,0.0,0,8,3
11.5,8.2,4.9,0.0,0.0,0.0,0.0,2,4,261
-6.0,-9.8,-13.5,32.0,0.0,0.0,0.0,0,7,5
8.4,4.7,1.0,0.0,0.0,0.0,0.0,1,5,296
24.9,17.9,10.9,0.0,0.0,0.0,0.0,2,5,185
26.0,20.0,14.0,0.0,0.0,0.0,0.0,2,6,263
30.5,23.8,17.0,0.0,3.0,3.0,0.0,2,3,233
8.3,5.9,3.5,0.0,0.0,0.0,0.0,1,5,359
3.0,-1.0,-5.0,3.0,2.0,0.0,1.0,1,8,335
0.0,-5.5,-11.0,11.0,0.0,0.0,0.0,0,8,79
1.5,-3.4,-8.2,26.0,0.0,0.0,0.0,0,6,60
10.0,3.8,-2.5,0.0,0.0,0.0,0.0,2,7,108
17.2,14.2,11.1,0.0,0.8,0.8,0.0,1,4,281
24.0,19.5,15.0,0.0,0.0,0.0,0.0,1,8,175
4.5,2.5,0.5,0.0,0.0,0.0,0.0,1,6,305
-6.9,-7.6,-8.2,1.0,0.0,0.0,0.0,0,4,338
1.6,-0.5,-2.6,0.0,1.2,0.0,1.2,1,4,320
-1.9,-3.4,-4.8,1.0,0.0,0.0,0.0,0,5,328
24.9,15.6,6.2,0.0,0.0,0.0,0.0,1,2,79
4.0,2.5,1.0,20.0,13.0,13.0,0.0,0,8,51
7.8,2.9,-2.0,0.0,0.0,0.0,0.0,1,5,299
18.8,17.1,15.4,0.0,2.0,2.0,0.0,1,1,180
8.3,5.3,2.3,0.0,14.9,14.9,0.0,0,0,98
22.1,19.8,17.5,0.0,11.8,11.8,0.0,2,5,272
25.0,15.8,6.5,0.0,0.0,0.0,0.0,2,7,158
2.0,-1.7,-5.3,20.0,0.0,0.0,0.0,0,2,49
23.0,16.5,10.0,0.0,0.0,0.0,0.0,2,7,239
25.0,20.5,16.0,0.0,0.0,0.0,0.0,2,6,211
27.5,18.8,10.0,0.0,0.0,0.0,0.0,2,6,236
-2.0,-4.0,-6.0,8.0,0.5,0.0,0.5,0,5,12
-18.7,-22.7,-26.6,30.0,2.8,0.0,3.2,0,5,44
0.6,-1.6,-3.7,25.0,0.0,0.0,0.0,0,5,76
33.0,27.0,21.0,0.0,0.0,0.0,0.0,2,8,181
8.5,5.3,2.0,0.0,0.0,0.0,0.0,1,6,311
20.7,11.9,3.0,0.0,0.0,0.0,0.0,1,3,268
26.1,20.6,15.0,0.0,7.0,7.0,0.0,2,5,206
20.0,12.0,4.0,0.0,4.0,4.0,0.0,2,7,245
18.5,14.8,11.0,0.0,2.2,2.2,0.0,1,8,157
7.5,3.0,-1.5,0.0,0.0,0.0,0.0,1,8,291
21.0,16.3,11.5,0.0,0.0,0.0,0.0,2,8,172
6.0,4.1,2.2,0.0,0.2,0.2,0.0,0,4,359
-1.3,-4.1,-6.9,19.0,2.1,0.0,2.4,0,5,365
21.0,14.0,7.0,0.0,3.2,3.2,0.0,2,8,271
16.9,12.6,8.3,0.0,0.0,0.0,0.0,2,3,156
17.0,10.5,4.0,0.0,0.0,0.0,0.0,1,8,120
-10.8,-18.3,-25.7,34.0,0.0,0.0,0.0,0,5,57
2.0,-0.3,-2.5,0.0,1.1,1.1,0.0,1,6,334
4.0,2.8,1.5,26.0,0.4,0.2,0.2,1,7,12
30.3,25.7,21.1,0.0,0.0,0.0,0.0,2,5,211
23.0,19.0,15.0,0.0,0.0,0.0,0.0,2,7,160
16.5,8.4,0.2,0.0,0.0,0.0,0.0,0,0,76
27.9,22.2,16.4,0.0,6.0,6.0,0.0,2,5,245
17.3,12.9,8.4,0.0,0.0,0.0,0.0,1,3,248
22.4,16.0,9.5,0.0,5.2,5.2,0.0,1,3,109
9.0,4.9,0.7,10.0,0.0,0.0,0.0,1,6,73
32.2,26.9,21.5,0.0,0.0,0.0,0.0,2,3,196
17.2,11.9,6.5,0.0,1.4,1.4,0.0,1,3,305
29.0,21.8,14.5,0.0,0.0,0.0,0.0,2,6,194
28.0,21.8,15.5,0.0,0.0,0.0,0.0,2,1,208
22.0,17.8,13.5,0.0,4.7,4.7,0.0,2,3,140
25.6,20.9,16.1,0.0,0.0,0.0,0.0,1,0,224
-3.7,-4.7,-5.7,27.0,0.2,0.0,0.2,0,2,56
8.2,3.5,-1.2,39.0,0.0,0.0,0.0,0,3,85
13.3,5.8,-1.7,0.0,0.0,0.0,0.0,1,2,327
29.9,23.7,17.4,0.0,0.0,0.0,0.0,2,5,194
15.0,12.5,10.0,0.0,0.0,0.0,0.0,2,7,271
4.5,2.5,0.5,0.0,0.0,0.0,0.0,1,6,305
6.5,1.3,-4.0,17.0,10.4,10.4,0.0,0,7,66
-7.0,-11.8,-16.6,39.0,0.0,0.0,0.0,0,4,41
-14.4,-19.5,-24.5,21.0,0.0,0.0,0.0,0,2,15
-8.6,-17.6,-26.6,37.0,0.0,0.0,0.0,0,4,43
22.5,15.5,8.5,0.0,0.0,0.0,0.0,1,0,219
16.9,10.6,4.3,0.0,0.0,0.0,0.0,1,2,105
26.0,21.0,16.0,0.0,1.2,1.2,0.0,2,4,242
31.5,25.5,19.5,0.0,0.3,0.3,0.0,2,5,230
3.5,2.3,1.0,24.0,0.0,0.0,0.0,0,4,95
2.5,-3.0,-8.5,0.0,0.0,0.0,0.0,1,7,327
25.4,18.0,10.6,0.0,0.0,0.0,0.0,1,3,203
0.4,-7.7,-15.7,8.0,0.0,0.0,0.0,0,1,54
4.5,-0.5,-5.5,22.0,0.0,0.0,0.0,1,7,84
-9.9,-14.1,-18.2,14.0,0.0,0.0,0.0,0,6,19
6.0,3.5,1.0,13.0,0.0,0.0,0.0,1,7,87
5.5,0.7,-4.2,0.0,0.0,0.0,0.0,0,0,311
11.0,5.5,0.0,0.0,0.0,0.0,0.0,1,7,114
-0.5,-1.3,-2.0,7.0,5.6,0.0,5.0,1,8,67
25.3,18.4,11.4,0.0,0.0,0.0,0.0,2,3,223
-0.5,-3.0,-5.5,6.0,2.4,0.0,2.4,0,6,328
-3.0,-3.8,-4.5,4.0,0.0,0.0,0.0,0,8,356
18.0,14.5,11.0,0.0,1.2,1.2,0.0,1,7,142
16.5,10.2,3.9,0.0,11.7,11.7,0.0,1,2,288
20.7,17.1,13.5,0.0,0.3,0.3,0.0,2,3,246
23.0,16.5,10.0,0.0,11.6,11.6,0.0,1,7,277
6.6,2.8,-1.0,0.0,0.0,0.0,0.0,1,4,304
27.0,18.5,10.0,0.0,2.2,2.2,0.0,2,8,122
7.0,3.3,-0.5,0.0,2.6,2.6,0.0,1,3,314
27.0,22.5,18.0,0.0,0.6,0.6,0.0,2,6,231
27.5,21.3,15.0,0.0,0.0,0.0,0.0,2,6,228
0.6,-9.0,-18.6,8.0,1.7,0.2,1.5,0,5,18
9.0,5.2,1.4,43.0,4.4,4.4,0.0,0,3,70
4.5,-1.3,-7.0,18.0,15.6,15.6,0.0,1,7,59
26.5,19.0,11.5,0.0,5.4,5.4,0.0,2,3,208
5.5,2.5,-0.5,10.0,0.0,0.0,0.0,1,7,88
26.3,19.3,12.3,0.0,0.0,0.0,0.0,2,4,199
29.6,20.1,10.5,0.0,1.6,1.6,0.0,1,5,138
25.5,16.2,6.8,0.0,0.0,0.0,0.0,1,2,80
1.0,0.0,-1.0,4.0,0.8,0.8,0.0,0,6,330
3.7,0.6,-2.6,0.0,0.3,0.0,0.5,0,5,98
-8.3,-18.0,-27.7,36.0,0.6,0.0,1.0,0,5,55
0.0,-2.6,-5.2,19.0,0.4,0.0,1.0,0,4,17
-7.4,-14.1,-20.8,10.0,0.0,0.0,0.0,0,5,22
26.0,22.5,19.0,0.0,17.6,17.6,0.0,1,7,234
11.4,7.0,2.6,0.0,0.2,0.2,0.0,0,3,99
20.0,12.2,4.4,0.0,0.0,0.0,0.0,1,2,127
17.0,13.5,10.0,0.0,0.2,0.2,0.0,2,6,293
26.0,21.0,16.0,0.0,0.0,0.0,0.0,2,6,146
-5.0,-6.0,-7.0,37.0,2.0,2.0,0.0,0,3,356
24.7,19.1,13.4,0.0,0.0,0.0,0.0,2,3,193
21.0,16.3,11.5,0.0,0.0,0.0,0.0,2,8,172
15.0,10.5,6.0,0.0,0.2,0.2,0.0,0,3,106
23.2,18.3,13.4,0.0,0.0,0.0,0.0,1,5,257
14.0,11.5,9.0,0.0,0.0,0.0,0.0,2,7,298
27.5,24.3,21.0,0.0,0.0,0.0,0.0,2,3,201
1.0,-9.2,-19.4,34.0,0.0,0.0,0.0,0,6,65
-4.5,-6.0,-7.5,54.0,0.3,0.0,0.3,0,3,61
23.0,19.0,15.0,0.0,4.0,4.0,0.0,2,3,225
3.5,1.3,-1.0,0.0,0.0,0.0,0.0,0,0,337
10.8,9.3,7.8,0.0,2.0,2.0,0.0,1,5,315
13.0,9.0,5.0,0.0,0.6,0.6,0.0,1,3,293
27.0,19.7,12.4,0.0,0.0,0.0,0.0,2,1,252
7.3,4.4,1.5,0.0,0.0,0.0,0.0,1,4,303
18.0,15.3,12.5,0.0,0.6,0.6,0.0,2,8,262
24.8,20.4,15.9,0.0,0.0,0.0,0.0,2,4,169
-4.5,-7.5,-10.5,22.0,0.2,0.0,1.0,0,8,37
-4.3,-7.9,-11.4,26.0,0.0,0.0,0.0,0,2,35
-0.5,-3.3,-6.0,66.0,2.0,0.0,3.0,1,7,46
23.5,19.3,15.0,0.0,0.0,0.0,0.0,1,3,182
-2.6,-9.6,-16.5,41.0,2.8,0.0,5.0,0,4,60
3.5,1.5,-0.5,12.0,0.0,0.0,0.0,0,8,28
-9.4,-12.9,-16.3,23.0,0.0,0.0,0.0,0,2,42
22.5,16.9,11.2,0.0,0.0,0.0,0.0,1,2,148
14.9,10.0,5.1,0.0,2.4,2.4,0.0,1,3,310
-1.6,-4.9,-8.1,2.0,0.0,0.0,0.0,0,2,331
-9.5,-15.5,-21.4,7.0,2.7,0.0,3.0,0,5,6
-3.0,-5.8,-8.5,64.0,0.0,0.0,0.0,1,7,47
30.8,22.5,14.1,0.0,0.0,0.0,0.0,1,2,211
-2.0,-3.3,-4.5,4.0,0.6,0.0,0.6,1,6,99
28.5,23.3,18.0,0.0,0.0,0.0,0.0,2,8,191
-5.8,-7.4,-9.0,8.0,1.1,0.0,2.5,0,6,40
25.9,22.6,19.3,0.0,5.4,5.4,0.0,0,0,171
29.2,25.5,21.8,0.0,2.7,2.7,0.0,2,3,191
29.0,25.3,21.5,0.0,0.0,0.0,0.0,1,8,198
33.0,24.5,16.0,0.0,11.8,11.8,0.0,2,6,178
22.2,19.6,16.9,0.0,49.8,49.8,0.0,2,4,224
31.0,25.0,19.0,0.0,0.0,0.0,0.0,1,8,246
3.5,-3.2,-9.8,18.0,0.4,0.0,0.4,0,2,52
28.5,25.3,22.0,0.0,6.0,6.0,0.0,2,6,196
13.3,9.4,5.4,0.0,1.6,1.6,0.0,1,5,302
23.1,17.9,12.6,0.0,0.0,0.0,0.0,2,4,170
28.4,23.6,18.8,0.0,0.0,0.0,0.0,2,3,177
25.0,16.5,8.0,0.0,0.0,0.0,0.0,2,6,166
26.2,20.4,14.6,0.0,0.2,0.2,0.0,1,1,244
-8.1,-11.3,-14.5,14.0,6.2,0.0,9.0,0,1,33
29.5,24.3,19.0,0.0,0.0,0.0,0.0,2,5,231
23.6,18.2,12.7,0.0,5.2,5.2,0.0,2,4,253
30.0,25.0,20.0,0.0,0.8,0.8,0.0,2,7,138
14.0,7.8,1.5,0.0,7.8,7.8,0.0,1,3,321
14.7,11.0,7.2,0.0,2.6,2.6,0.0,1,2,284
20.4,12.8,5.2,0.0,0.0,0.0,0.0,1,5,264
26.8,21.1,15.4,0.0,18.2,18.2,0.0,2,5,166
27.0,20.5,14.0,0.0,0.0,0.0,0.0,1,0,168
18.8,13.9,8.9,0.0,0.0,0.0,0.0,2,4,149
9.0,4.5,0.0,0.0,0.0,0.0,0.0,1,6,116
7.1,0.8,-5.6,6.0,2.1,2.1,0.0,1,6,34
-6.2,-11.4,-16.5,9.0,0.0,0.0,0.0,0,0,32
-2.5,-12.7,-22.9,7.0,1.3,0.0,1.6,0,5,15
26.5,18.0,9.5,0.0,1.0,1.0,0.0,2,6,133
23.5,17.3,11.0,0.0,0.0,0.0,0.0,2,8,162
-14.0,-17.0,-20.0,11.0,0.0,0.0,0.0,0,7,70
17.6,13.7,9.7,0.0,1.0,1.0,0.0,2,4,133
-5.0,-6.3,-7.5,27.0,18.0,6.0,12.0,0,3,355
-11.1,-12.9,-14.6,9.0,1.0,0.0,2.0,0,6,13
-2.5,-5.0,-7.5,0.0,0.0,0.0,0.5,0,5,1
14.6,7.3,0.0,0.0,0.0,0.0,0.0,1,4,285
25.7,17.9,10.0,0.0,0.0,0.0,0.0,2,5,123
25.9,20.2,14.5,0.0,0.0,0.0,0.0,2,5,242
-3.4,-8.2,-12.9,12.0,3.0,0.0,4.0,0,2,5
1.2,-0.2,-1.5,14.0,0.0,0.0,0.0,0,3,337
-9.0,-11.3,-13.5,34.0,0.0,0.0,0.0,0,5,43
24.4,22.4,20.4,0.0,9.2,9.2,0.0,2,4,154
4.2,0.4,-3.5,0.0,0.0,0.0,0.0,1,3,307
5.6,2.0,-1.7,0.0,0.0,0.0,0.0,0,1,321
6.5,3.5,0.5,14.0,0.0,0.0,0.0,1,7,80
-3.7,-4.7,-5.7,27.0,0.2,0.0,0.2,0,2,56
13.7,9.0,4.2,0.0,0.0,0.0,0.0,2,5,276
29.2,23.9,18.6,0.0,0.0,0.0,0.0,1,3,185
34.0,27.3,20.5,0.0,0.0,0.0,0.0,2,6,224
28.5,23.3,18.0,0.0,0.0,0.0,0.0,2,8,191
7.0,2.0,-3.0,0.0,0.0,0.0,0.0,1,8,101
-1.5,-6.5,-11.5,25.0,0.0,0.0,0.0,1,7,75
24.0,17.0,10.0,0.0,0.0,0.0,0.0,2,7,240
25.4,18.7,12.0,0.0,0.0,0.0,0.0,2,2,167
15.0,11.8,8.5,0.0,0.0,0.0,0.0,1,7,153
24.5,18.9,13.2,0.0,0.0,0.0,0.0,1,3,218
26.2,17.6,8.9,0.0,0.0,0.0,0.0,2,5,149
27.0,19.0,11.0,0.0,0.0,0.0,0.0,2,8,192
-8.3,-18.0,-27.7,36.0,0.6,0.0,1.0,0,5,55
7.2,4.1,0.9,0.0,0.0,0.0,0.0,0,0,71
-4.3,-7.3,-10.2,37.0,6.2,0.0,8.1,0,4,71
11.0,8.3,5.5,0.0,0.4,0.4,0.0,2,8,273
0.7,-3.0,-6.6,9.0,10.0,0.0,10.0,0,1,59
5.0,1.5,-2.0,3.0,0.0,0.0,0.0,0,6,342
12.1,7.0,1.8,0.0,3.5,3.5,0.0,1,3,115
21.7,19.4,17.0,0.0,11.4,11.4,0.0,1,2,223
27.4,19.6,11.7,0.0,0.0,0.0,0.0,1,5,258
23.0,20.3,17.5,0.0,14.2,14.2,0.0,1,4,264
31.7,26.0,20.3,0.0,12.6,12.6,0.0,1,0,246
25.8,16.8,7.8,0.0,0.5,0.5,0.0,1,2,261
24.5,22.0,19.4,0.0,16.2,16.2,0.0,1,3,255
19.2,15.1,11.0,0.0,0.0,0.0,0.0,2,4,274
23.4,18.9,14.3,0.0,30.3,30.3,0.0,2,5,145
6.1,3.7,1.3,13.0,19.0,19.0,0.0,0,6,10
2.5,-1.3,-5.0,0.0,0.0,0.0,0.0,0,5,96
23.5,20.4,17.2,0.0,0.4,0.4,0.0,2,1,194
-1.5,-2.2,-2.8,0.0,11.1,0.0,12.0,0,4,344
24.7,20.1,15.5,0.0,2.0,2.0,0.0,2,5,236
24.7,18.9,13.0,0.0,5.0,5.0,0.0,2,4,207
22.3,18.0,13.7,0.0,0.0,0.0,0.0,2,5,239
29.5,20.3,11.0,0.0,0.0,0.0,0.0,2,8,188
-5.0,-7.3,-9.5,23.0,0.0,0.0,0.0,1,7,34
-4.5,-7.5,-10.5,0.0,0.0,0.0,0.0,1,7,314
-14.0,-18.0,-22.0,13.0,1.0,0.0,1.0,0,8,15
22.8,12.8,2.7,0.0,0.0,0.0,0.0,1,1,280
18.9,12.4,5.8,0.0,2.4,2.4,0.0,0,4,258
0.1,-5.6,-11.2,40.0,0.4,0.0,0.4,0,6,48
-1.0,-6.5,-12.0,17.0,0.8,0.0,0.4,1,7,65
24.7,17.9,11.0,0.0,0.0,0.0,0.0,1,5,184
27.3,23.8,20.3,0.0,0.0,0.0,0.0,1,2,174
25.4,18.6,11.8,0.0,2.8,2.8,0.0,2,2,159
-7.0,-13.0,-19.0,31.0,0.0,0.0,0.0,0,7,6
6.0,1.8,-2.5,5.0,7.0,7.0,0.0,0,6,102
12.4,8.2,3.9,0.0,1.1,1.1,0.0,1,3,116
17.0,14.3,11.5,0.0,4.2,4.2,0.0,1,6,282
5.0,4.0,3.0,0.0,1.8,1.8,0.0,1,8,307
19.7,16.0,12.3,0.0,0.0,0.0,0.0,1,3,247
1.0,-0.3,-1.5,5.0,0.0,0.0,0.0,1,8,61
-3.0,-6.5,-10.0,23.0,0.0,0.0,0.0,0,7,1
21.3,19.2,17.0,0.0,0.0,0.0,0.0,2,5,224
24.8,18.7,12.5,0.0,0.0,0.0,0.0,2,5,175
28.2,21.5,14.8,0.0,0.0,0.0,0.0,2,5,260
16.7,12.8,8.9,0.0,0.0,0.0,0.0,1,5,153
,,,,,,,0,8,47
-12.5,-14.3,-16.1,19.0,0.0,0.0,0.0,0,3,32
17.0,9.2,1.3,0.0,0.0,0.0,0.0,2,4,127
3.0,1.8,0.5,35.0,3.0,3.0,0.0,1,7,55
-0.5,-2.8,-5.0,3.0,0.8,0.0,1.4,0,6,340
17.8,14.6,11.3,0.0,0.4,0.4,0.0,1,5,286
27.5,21.0,14.5,0.0,2.8,2.8,0.0,2,4,216
6.3,2.9,-0.5,0.0,0.0,0.0,0.0,1,5,351
23.8,14.2,4.5,0.0,20.2,20.2,0.0,2,5,158
19.0,16.0,13.0,0.0,0.4,0.4,0.0,2,7,249
-15.5,-18.7,-21.8,29.0,0.9,0.0,1.0,0,3,365
19.6,11.1,2.6,0.0,0.0,0.0,0.0,1,1,261
9.0,6.0,3.0,0.0,0.0,0.0,0.0,1,8,286
10.5,3.8,-3.0,0.0,0.0,0.0,0.0,1,6,105
-3.0,-8.8,-14.5,22.0,1.2,0.0,2.0,0,7,35
-0.5,-2.8,-5.0,3.0,0.8,0.0,1.4,0,6,340
17.5,15.0,12.5,0.0,0.0,0.0,0.0,1,3,287
26.5,21.5,16.5,0.0,0.0,0.0,0.0,2,3,220
23.9,18.1,12.2,0.0,0.0,0.0,0.0,1,1,241
-1.3,-5.7,-10.0,0.0,5.4,4.0,1.4,0,2,351
-8.0,-10.5,-13.0,19.0,0.0,0.0,0.0,1,7,61
29.5,21.0,12.5,0.0,0.0,0.0,0.0,2,8,150
6.3,3.6,0.9,31.0,0.0,0.0,0.0,0,6,68
29.0,21.8,14.5,0.0,0.0,0.0,0.0,2,6,194
4.3,-3.5,-11.3,39.0,0.0,0.0,0.0,0,3,9
24.5,19.5,14.5,0.0,0.0,0.0,0.0,1,3,181
3.0,1.5,0.0,21.0,0.4,0.4,0.0,0,7,21
20.5,13.0,5.5,0.0,0.0,0.0,0.0,2,3,270
-6.0,-7.8,-9.5,23.0,0.0,0.0,0.0,1,7,13
27.5,22.8,18.0,0.0,5.2,5.2,0.0,1,1,256
-1.7,-9.0,-16.2,24.0,0.0,0.0,0.0,0,4,30
8.5,4.8,1.0,15.0,0.0,0.0,0.0,1,7,67
24.7,21.5,18.3,0.0,6.0,6.0,0.0,1,2,227
16.6,13.6,10.6,0.0,0.0,0.0,0.0,2,5,268
11.5,8.8,6.0,0.0,0.0,0.0,0.0,1,6,283
18.2,14.3,10.3,0.0,0.0,0.0,0.0,2,5,263
33.3,26.4,19.5,0.0,11.0,11.0,0.0,2,2,205
-4.4,-10.2,-16.0,9.0,0.0,0.0,0.0,0,0,31
12.5,6.5,0.5,26.0,3.7,3.7,0.0,0,6,69
31.5,25.5,19.5,0.0,0.3,0.3,0.0,2,5,230
1.0,-1.3,-3.5,5.0,0.0,0.0,0.0,1,8,63
31.0,22.0,13.0,0.0,0.0,0.0,0.0,2,6,177
18.2,12.6,7.0,0.0,4.6,4.6,0.0,1,4,111
28.0,21.3,14.6,0.0,0.0,0.0,0.0,2,4,238
11.2,5.6,0.0,0.0,0.4,0.4,0.0,0,4,108
-1.5,-5.3,-9.0,0.0,0.0,0.0,0.0,1,6,95
23.2,17.6,11.9,0.0,0.0,0.0,0.0,2,4,205
-16.3,-20.2,-24.0,22.0,0.0,0.0,0.0,0,2,14
16.5,10.0,3.5,0.0,0.0,0.0,0.0,1,6,107
-14.6,-17.6,-20.6,10.0,0.0,0.0,0.0,0,1,363
23.1,17.9,12.6,0.0,0.0,0.0,0.0,2,4,170
21.2,17.5,13.8,0.0,0.0,0.0,0.0,2,5,136
13.0,6.0,-1.0,0.0,0.0,0.0,0.0,2,6,120
24.6,17.3,10.0,0.0,0.0,0.0,0.0,1,5,137
-8.0,-10.5,-13.0,19.0,0.0,0.0,0.0,1,7,61
15.0,12.7,10.4,0.0,0.0,0.0,0.0,1,5,273
1.0,-0.3,-1.5,0.0,0.2,0.2,0.0,1,6,333
-6.8,-12.9,-18.9,15.0,0.0,0.0,0.0,0,3,333
11.0,8.5,6.0,0.0,0.0,0.0,0.0,1,7,310
17.5,13.0,8.5,0.0,0.0,0.0,0.0,2,7,116
-16.0,-17.0,-18.0,8.0,0.0,0.0,0.0,0,5,5
22.6,15.3,8.0,0.0,0.0,0.0,0.0,1,1,154
20.2,12.8,5.3,0.0,0.0,0.0,0.0,0,2,276
4.0,0.0,-4.0,0.0,0.0,0.0,0.0,1,7,316
27.3,23.8,20.3,0.0,0.0,0.0,0.0,1,2,174
24.5,20.8,17.0,0.0,10.4,10.4,0.0,2,8,203
1.7,-2.4,-6.5,4.0,2.1,0.0,3.0,0,3,343
-3.0,-8.5,-14.0,7.0,2.8,0.0,3.0,0,5,11
-12.0,-16.6,-21.2,36.0,3.0,0.0,4.5,0,4,59
-6.0,-6.6,-7.1,21.0,0.2,0.0,0.2,0,0,6
12.0,6.5,1.0,0.0,0.0,0.0,0.0,1,6,284
0.1,-4.9,-9.8,0.0,0.0,0.0,0.0,1,6,79
28.0,19.0,10.0,0.0,0.0,0.0,0.0,2,6,176
13.4,8.2,3.0,0.0,0.0,0.0,0.0,1,1,320
27.1,18.3,9.4,0.0,0.0,0.0,0.0,2,2,256
2.6,1.4,0.1,13.0,0.0,0.0,0.0,0,0,26
25.9,19.4,12.9,0.0,20.4,20.4,0.0,1,3,161
27.0,21.8,16.5,0.0,0.0,0.0,0.0,2,6,240
4.7,1.1,-2.6,0.0,12.6,11.0,1.6,1,5,360
24.9,21.3,17.7,0.0,0.0,0.0,0.0,2,4,188
-8.0,-12.3,-16.5,30.0,0.0,0.0,0.0,0,3,47
16.9,10.6,4.3,0.0,0.0,0.0,0.0,1,2,105
28.2,24.2,20.2,0.0,0.0,0.0,0.0,2,3,186
8.0,6.0,4.0,0.0,0.0,0.0,0.0,1,7,289
-6.9,-9.4,-11.9,7.0,0.0,0.0,0.0,0,4,355
13.3,9.4,5.4,0.0,1.6,1.6,0.0,1,5,302
29.0,21.0,13.0,0.0,0.0,0.0,0.0,2,6,232
-9.1,-14.3,-19.5,20.0,0.6,0.0,1.5,0,3,349
23.0,14.5,6.0,0.0,0.0,0.0,0.0,1,8,125
15.0,10.0,5.0,0.0,0.0,0.0,0.0,2,6,125
2.0,-4.8,-11.5,0.0,1.4,1.4,0.0,1,7,52
17.0,10.3,3.5,0.0,0.0,0.0,0.0,2,6,269
20.7,11.9,3.0,0.0,0.0,0.0,0.0,1,3,268
26.5,22.5,18.4,0.0,0.0,0.0,0.0,2,2,175
29.9,23.7,17.4,0.0,0.0,0.0,0.0,2,5,194
12.9,7.7,2.5,0.0,0.0,0.0,0.0,1,2,85
16.5,8.3,0.0,0.0,0.0,0.0,0.0,1,6,121
15.0,6.5,-2.0,0.0,0.0,0.0,0.0,0,3,112
1.8,-3.5,-8.8,0.0,0.0,0.0,0.0,1,4,106
,,,,,,,0,7,363
26.5,23.0,19.5,0.0,0.0,0.0,0.0,2,6,253
